###,Interog8,v2.1
USR,20140402091919+1000,pcb_data_c1131_wap_1,pmon.netdev
SNO,20140402091919+1000,pcb_data_c1131_wap_1,FCW1422V0MB
IPA,20140402091919+1000,pcb_data_c1131_wap_1,10.17.1.239
MOD,20140402091919+1000,pcb_data_c1131_wap_1,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
