###,Interog8,v2.1
USR,20140402091947+1000,bur_tipt_e2620_48p_1,pmon.netdev
SNO,20140402091947+1000,bur_tipt_e2620_48p_1,CN33DRW06H
IPA,20140402091947+1000,bur_tipt_e2620_48p_1,10.2.1.249
MOD,20140402091947+1000,bur_tipt_e2620_48p_1,HPJ9627AE2620-48-PoEPSwitch(FormerlyProCurve)
