###,Interog8,v2.1
USR,20140402092316+1000,vly_data_c1131_wap_3,pmon.netdev
SNO,20140402092316+1000,vly_data_c1131_wap_3,FCW1342V0ND
IPA,20140402092316+1000,vly_data_c1131_wap_3,10.16.1.237
MOD,20140402092316+1000,vly_data_c1131_wap_3,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
