###,Interog8,v2.1
USR,20140402092148+1000,icb_data_c1130_wap_1,pmon.netdev
SNO,20140402092148+1000,icb_data_c1130_wap_1,FGL1549V0FL
IPA,20140402092148+1000,icb_data_c1130_wap_1,10.11.7.232
MOD,20140402092148+1000,icb_data_c1130_wap_1,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
