###,Interog8,v2.1
USR,20140402091949+1000,bur_core_hp2510_48p_1,pmon.netdev
SNO,20140402091949+1000,bur_core_hp2510_48p_1,CN129YV0X1
IPA,20140402091949+1000,bur_core_hp2510_48p_1,10.2.1.252
MOD,20140402091949+1000,bur_core_hp2510_48p_1,ProCurvej9020aSwitch2510-48
