###,Interog8,v2.1
USR,20140402092220+1000,nsda_data_hp2510_48p_2,pmon.netdev
SNO,20140402092220+1000,nsda_data_hp2510_48p_2,CN004YV0CJ
IPA,20140402092220+1000,nsda_data_hp2510_48p_2,10.10.1.247
MOD,20140402092220+1000,nsda_data_hp2510_48p_2,ProCurvej9020aSwitch2510-48
