###,Interog8,v2.1
USR,20140402092257+1000,pnk_tipt_hp2510_48p_1,pmon.netdev
SNO,20140402092257+1000,pnk_tipt_hp2510_48p_1,CN012YV0WM
IPA,20140402092257+1000,pnk_tipt_hp2510_48p_1,10.32.1.251
MOD,20140402092257+1000,pnk_tipt_hp2510_48p_1,ProCurvej9020aSwitch2510-48
