###,Interog8,v2.1
USR,20140402091924+1000,stp_tipt_hp2510_48p_1,pmon.netdev
SNO,20140402091924+1000,stp_tipt_hp2510_48p_1,CN852YV013
IPA,20140402091924+1000,stp_tipt_hp2510_48p_1,10.18.1.253
MOD,20140402091924+1000,stp_tipt_hp2510_48p_1,ProCurvej9020aSwitch2510-48
