###,Interog8,v2.1
USR,20140402091930+1000,bre_tipt_hp2510_48p_1,pmon.netdev
SNO,20140402091930+1000,bre_tipt_hp2510_48p_1,CN852YV04C
IPA,20140402091930+1000,bre_tipt_hp2510_48p_1,10.36.1.252
MOD,20140402091930+1000,bre_tipt_hp2510_48p_1,ProCurvej9020aSwitch2510-48
