###,Interog8,v2.1
USR,20140402092215+1000,nsde_core_hp2510_24p_1,pmon.netdev
SNO,20140402092215+1000,nsde_core_hp2510_24p_1,CN029FW0D1
IPA,20140402092215+1000,nsde_core_hp2510_24p_1,10.10.1.229
MOD,20140402092215+1000,nsde_core_hp2510_24p_1,ProCurveJ9019BSwitch2510B-24
