###,Interog8,v2.1
USR,20140402092059+1000,pnk_data_c1131_wap_4,pmon.netdev
SNO,20140402092059+1000,pnk_data_c1131_wap_4,FHK1033C004
IPA,20140402092059+1000,pnk_data_c1131_wap_4,10.19.1.239
MOD,20140402092059+1000,pnk_data_c1131_wap_4,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
