###,Interog8,v2.1
USR,20140402092313+1000,twg_core_hp2510_48p_1,pmon.netdev
SNO,20140402092313+1000,twg_core_hp2510_48p_1,CN012YV092
IPA,20140402092313+1000,twg_core_hp2510_48p_1,10.28.1.252
MOD,20140402092313+1000,twg_core_hp2510_48p_1,ProCurvej9020aSwitch2510-48
