###,Interog8,v2.1
USR,20140402092317+1000,vly_data_hp2510_48_2,pmon.netdev
SNO,20140402092317+1000,vly_data_hp2510_48_2,CN006YV0FG
IPA,20140402092317+1000,vly_data_hp2510_48_2,10.16.1.250
MOD,20140402092317+1000,vly_data_hp2510_48_2,ProCurvej9020aSwitch2510-48
