###,Interog8,v2.1
USR,20140402092026+1000,dwn_data_hp2510_48p_1,pmon.netdev
SNO,20140402092026+1000,dwn_data_hp2510_48p_1,CN047YV0SR
IPA,20140402092026+1000,dwn_data_hp2510_48p_1,10.50.1.241
MOD,20140402092026+1000,dwn_data_hp2510_48p_1,ProCurvej9020aSwitch2510-48
