###,Interog8,v2.1
USR,20140402092005+1000,btdshowroom,pmon.netdev
SNO,20140402092005+1000,btdshowroom,FGL1547V07P
IPA,20140402092005+1000,btdshowroom,10.50.1.237
MOD,20140402092005+1000,btdshowroom,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
