###,Interog8,v2.1
USR,20140402091927+1000,Brendale_Ford_Showroom_1,pmon.netdev
SNO,20140402091927+1000,Brendale_Ford_Showroom_1,FHK1110C047
IPA,20140402091927+1000,Brendale_Ford_Showroom_1,10.18.2.235
MOD,20140402091927+1000,Brendale_Ford_Showroom_1,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
