###,Interog8,v2.1
USR,20140402092001+1000,cca_core_hp2510_48p_1,pmon.netdev
SNO,20140402092001+1000,cca_core_hp2510_48p_1,CN004YV0BQ
IPA,20140402092001+1000,cca_core_hp2510_48p_1,10.23.1.252
MOD,20140402092001+1000,cca_core_hp2510_48p_1,ProCurvej9020aSwitch2510-48
