###,Interog8,v2.1
USR,20140402092232+1000,nsdb_data_c1131_wap_6,pmon.netdev
SNO,20140402092232+1000,nsdb_data_c1131_wap_6,FOC11276ZKY
IPA,20140402092232+1000,nsdb_data_c1131_wap_6,10.10.7.231
MOD,20140402092232+1000,nsdb_data_c1131_wap_6,CiscoAironet1130Series(IEEE802.11a/g)AccessPoint
