###,Interog8,v2.1
USR,20140402092124+1000,gab_data_sap1602_wap_7,pmon.netdev
SNO,20140402092124+1000,gab_data_sap1602_wap_7,FGL1742S6NM
IPA,20140402092124+1000,gab_data_sap1602_wap_7,10.34.1.233
MOD,20140402092124+1000,gab_data_sap1602_wap_7,CiscoAironet1600Series(IEEE802.11n)AccessPoint
