###,Interog8,v2.1
USR,20140402092216+1000,nsdb_tipt_hp2510_48p_1,pmon.netdev
SNO,20140402092216+1000,nsdb_tipt_hp2510_48p_1,CN006YV26B
IPA,20140402092216+1000,nsdb_tipt_hp2510_48p_1,10.10.1.240
MOD,20140402092216+1000,nsdb_tipt_hp2510_48p_1,ProCurvej9020aSwitch2510-48
