###,Interog8,v2.1
USR,20140402091959+1000,cca_data_hp2510_24p_1,pmon.netdev
SNO,20140402091959+1000,cca_data_hp2510_24p_1,CN933FW03F
IPA,20140402091959+1000,cca_data_hp2510_24p_1,10.23.1.249
MOD,20140402091959+1000,cca_data_hp2510_24p_1,ProCurveJ9019BSwitch2510B-24
