###,Interog8,v2.1
USR,20140402092131+1000,gab_data_hp4202_80p_1,pmon.netdev
SNO,20140402092131+1000,gab_data_hp4202_80p_1,SG616VE01Q
IPA,20140402092131+1000,gab_data_hp4202_80p_1,10.34.1.251
MOD,20140402092131+1000,gab_data_hp4202_80p_1,ProCurveJ8771ASwitch4202vl-48G
